,Unnamed:_0,ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open_Int,Delta,Gamma,Rho,Theta,Vega,Implied_volatility,currentDate,Underlaying_asset_price,Expiration_Date,compute_iv
124,1042,17-Mar-17,900.0,GOOGL,Call,0.64,0.04,0.5,0.7,116.0,1687.0,0.02445,0.0,0.016059999999999998,-0.03377,0.24413,0.13168,2/17/2017,846.5499880000001,0.076659822,0.1288834945339795
125,1043,17-Mar-17,905.0,GOOGL,Call,0.46,0.05,0.25,0.55,1.0,60.0,0.04394,0.00287,0.02853,-0.06358,0.3165,0.13132,2/17/2017,846.5499880000001,0.076659822,0.13002985304203252
126,1047,24-Mar-17,840.0,GOOGL,Call,17.2,1.55,17.3,18.2,2.0,17.0,0.62416,0.01129,0.48963,-0.29448,0.98574,0.11668,2/17/2017,846.5499880000001,0.095824778,0.11731763143844519
127,1051,24-Mar-17,852.5,GOOGL,Call,10.86,1.08,10.6,11.3,2.0,2.0,0.48624,0.01187,0.3846,-0.2887,1.0328,0.11668,2/17/2017,846.5499880000001,0.095824778,0.11964693775389323
128,1052,24-Mar-17,920.0,GOOGL,Call,1.1,0.65,0.2,0.8,1.0,1.0,0.05429,0.0026100000000000003,0.04376,-0.07837000000000001,0.35249,0.16245,2/17/2017,846.5499880000001,0.095824778,0.1645223068120966
129,1069,3-Mar-17,835.0,GOOGL,Put,3.85,-1.75,3.3,4.0,26.0,70.0,-0.30187,0.01417,-0.08486,-0.32795,0.62156,0.1347,2/17/2017,846.5499880000001,0.038329911,0.13276977365805812
130,1073,3-Mar-17,845.0,GOOGL,Put,7.13,-4.97,6.7,7.5,35.0,190.0,-0.44356,0.02137,-0.11544,-0.28547,0.63797,0.12596,2/17/2017,846.5499880000001,0.038329911,0.1261730980042752
131,1080,10-Mar-17,785.0,GOOGL,Put,0.9,-4.15,0.4,0.95,2.0,40.0,-0.05878,0.0027600000000000003,-0.02799,-0.13089,0.20019,0.19608,2/17/2017,846.5499880000001,0.05749486700000001,0.20063506300842754
132,1083,10-Mar-17,792.5,GOOGL,Put,1.2,-0.4,0.65,1.05,2.0,16.0,-0.04985,0.00289,-0.02345,-0.09256,0.19683,0.19037,2/17/2017,846.5499880000001,0.05749486700000001,0.19274325687609087
133,1088,10-Mar-17,805.0,GOOGL,Put,2.05,-0.18,1.05,1.45,2.0,25.0,-0.1214,0.00525,-0.05425,-0.19674,0.47969,0.18462,2/17/2017,846.5499880000001,0.05749486700000001,0.1820192264124606
134,1092,10-Mar-17,815.0,GOOGL,Put,3.3,0.14,1.75,3.1,2.0,65.0,-0.14693,0.007120000000000001,-0.06663999999999999,-0.18558,0.48079,0.17764000000000002,2/17/2017,846.5499880000001,0.05749486700000001,0.17675922653282947
135,1095,10-Mar-17,827.5,GOOGL,Put,4.82,-1.08,3.4,4.0,13.0,8.0,-0.22653,0.01097,-0.09069,-0.22903,0.70506,0.15273,2/17/2017,846.5499880000001,0.05749486700000001,0.15595567310519154
136,1096,10-Mar-17,830.0,GOOGL,Put,4.4,-3.48,3.9,4.6,12.0,22.0,-0.23017,0.01244,-0.09222,-0.20204,0.73788,0.13779,2/17/2017,846.5499880000001,0.05749486700000001,0.13932013390159914
137,1104,17-Mar-17,785.0,GOOGL,Put,1.07,-0.33,0.9,1.2,25.0,555.0,-0.06212,0.00281,-0.03944,-0.10591,0.2274,0.17659,2/17/2017,846.5499880000001,0.076659822,0.18135269036862342
138,1105,17-Mar-17,790.0,GOOGL,Put,1.35,-0.37,1.05,1.4,106.0,779.0,-0.08009,0.0034,-0.0452,-0.13559000000000002,0.5373899999999999,0.1794,2/17/2017,846.5499880000001,0.076659822,0.1788765271990489
139,1108,17-Mar-17,805.0,GOOGL,Put,2.22,-0.77,1.95,2.35,63.0,402.0,-0.11744,0.0051600000000000005,-0.06967000000000001,-0.14054,0.5411100000000001,0.16255999999999998,2/17/2017,846.5499880000001,0.076659822,0.16263643805243028
140,1110,17-Mar-17,815.0,GOOGL,Put,3.41,-1.09,2.95,3.5,104.0,398.0,-0.13260999999999998,0.00693,-0.07927999999999999,-0.12053,0.53775,0.15533,2/17/2017,846.5499880000001,0.076659822,0.15636101459361595
141,1112,17-Mar-17,825.0,GOOGL,Put,5.14,-1.51,4.6,5.2,78.0,665.0,-0.20912,0.00982,-0.11664,-0.16798,0.6160899999999999,0.14628,2/17/2017,846.5499880000001,0.076659822,0.14979556859157095
142,1117,17-Mar-17,845.0,GOOGL,Put,11.5,-2.7,10.7,11.5,148.0,169.0,-0.45247,0.01223,-0.22763000000000005,-0.25336,0.90289,0.13826,2/17/2017,846.5499880000001,0.076659822,0.14116567738821134
143,1118,17-Mar-17,850.0,GOOGL,Put,13.86,-3.34,13.0,14.0,30.0,243.0,-0.50742,0.01131,-0.25246,-0.26653000000000004,0.91571,0.13989,2/17/2017,846.5499880000001,0.076659822,0.1399556923378394
144,1119,17-Mar-17,855.0,GOOGL,Put,16.5,-3.3,15.7,16.7,8.0,168.0,-0.57921,0.01374,-0.27256,-0.18689,0.9303,0.13498,2/17/2017,846.5499880000001,0.076659822,0.13850879973031985
145,1121,17-Mar-17,865.0,GOOGL,Put,24.29,-13.61,22.0,24.3,10.0,47.0,-0.73142,0.01377,-0.25991,-0.14539000000000002,0.84009,0.15200999999999998,2/17/2017,846.5499880000001,0.076659822,0.15471673264157484
146,1122,17-Mar-17,870.0,GOOGL,Put,26.37,-24.53,25.3,28.1,1.0,22.0,-0.77477,0.01231,-0.26574000000000003,-0.13332,0.61832,0.13549,2/17/2017,846.5499880000001,0.076659822,0.13631550067512982
147,1130,24-Mar-17,805.0,GOOGL,Put,3.32,-1.05,2.65,3.6,5.0,18.0,-0.12391,0.0051600000000000005,-0.09259,-0.11830999999999997,0.59628,0.16264,2/17/2017,846.5499880000001,0.095824778,0.16637974996527155
148,1133,24-Mar-17,820.0,GOOGL,Put,5.12,-1.43,4.8,5.3,15.0,27.0,-0.23063000000000006,0.00757,-0.15622,-0.19752,0.94469,0.15533,2/17/2017,846.5499880000001,0.095824778,0.15048292122481793
149,1137,24-Mar-17,845.0,GOOGL,Put,12.8,-4.2,12.2,13.1,1.0,3.0,-0.44783,0.01233,-0.2815,-0.19458,1.00768,0.13989,2/17/2017,846.5499880000001,0.095824778,0.1409748907627566
150,1144,21-Apr-17,800.0,GOOGL,Call,53.5,2.0,53.5,55.1,13.0,162.0,0.92459,0.0037,1.2572,-0.16316,0.7088399999999999,0.13498,2/17/2017,846.5499880000001,0.1724846,0.13046084461389557
151,1147,21-Apr-17,820.0,GOOGL,Call,38.2,2.84,37.9,39.4,6.0,205.0,0.77218,0.00657,1.06285,-0.22881,1.22472,0.14137,2/17/2017,846.5499880000001,0.1724846,0.13776221291952534
152,1149,21-Apr-17,830.0,GOOGL,Call,31.48,1.48,31.1,32.1,24.0,142.0,0.70899,0.00783,0.98552,-0.22528,1.25894,0.13829,2/17/2017,846.5499880000001,0.1724846,0.13934619156487132
153,1150,21-Apr-17,835.0,GOOGL,Call,27.6,1.0,27.8,28.9,4.0,103.0,0.6932699999999999,0.00948,0.97417,-0.20604,1.26065,0.13509000000000002,2/17/2017,846.5499880000001,0.1724846,0.1339180337348057
154,1152,21-Apr-17,845.0,GOOGL,Call,22.4,1.01,22.0,23.1,37.0,324.0,0.5876,0.00941,0.82765,-0.23529,1.33566,0.13660999999999998,2/17/2017,846.5499880000001,0.1724846,0.13810564003937767
155,1154,21-Apr-17,855.0,GOOGL,Call,17.4,1.4,17.0,17.8,6.0,137.0,0.49512,0.01076,0.7063699999999999,-0.19945,1.40028,0.13525,2/17/2017,846.5499880000001,0.1724846,0.13765914628458434
156,1155,21-Apr-17,860.0,GOOGL,Call,14.7,0.4,14.8,15.7,18.0,285.0,0.46247,0.0081,0.65156,-0.23679,1.40972,0.13627999999999998,2/17/2017,846.5499880000001,0.1724846,0.13379950933109497
157,1157,21-Apr-17,870.0,GOOGL,Call,11.5,1.0,10.9,11.8,8.0,314.0,0.3636,0.00884,0.5197,-0.19719,1.4780000000000002,0.13468,2/17/2017,846.5499880000001,0.1724846,0.1377469668613341
158,1158,21-Apr-17,875.0,GOOGL,Call,10.2,1.15,9.4,10.2,8.0,238.0,0.30444,0.0092,0.43948,-0.16948,1.02132,0.13835999999999998,2/17/2017,846.5499880000001,0.1724846,0.1400810808322674
159,1165,21-Apr-17,930.0,GOOGL,Call,1.47,0.17,1.25,1.7,5.0,34.0,0.0583,0.00246,0.08526,-0.054179999999999985,0.51875,0.14038,2/17/2017,846.5499880000001,0.1724846,0.14121335896821297
160,1168,21-Apr-17,780.0,GOOGL,Put,4.6,-1.0,3.6,4.2,1.0,699.0,-0.08957000000000001,0.00287,-0.11752,-0.07513,0.75357,0.1918,2/17/2017,846.5499880000001,0.1724846,0.19326657106863904
161,1170,21-Apr-17,795.0,GOOGL,Put,6.09,-1.7,5.4,6.1,14.0,52.0,-0.15882000000000002,0.00412,-0.21843,-0.11508,0.79518,0.17577,2/17/2017,846.5499880000001,0.1724846,0.1806367756311682
162,1175,21-Apr-17,825.0,GOOGL,Put,12.58,-1.82,11.8,12.7,1.0,171.0,-0.31138000000000005,0.00634,-0.39481,-0.15100999999999998,1.28168,0.1706,2/17/2017,846.5499880000001,0.1724846,0.16830235366145144
163,1190,16-Jun-17,830.0,GOOGL,Call,43.7,1.82,43.3,44.5,4.0,602.0,0.68138,0.00534,1.7471,-0.1994,1.73062,0.15685,2/17/2017,846.5499880000001,0.325804244,0.15684382986873985
164,1191,16-Jun-17,840.0,GOOGL,Call,37.48,0.8,37.4,38.6,43.0,380.0,0.62465,0.005520000000000001,1.60885,-0.21037,1.7948400000000002,0.15350999999999998,2/17/2017,846.5499880000001,0.325804244,0.15462679624838477
165,1194,16-Jun-17,855.0,GOOGL,Call,30.17,1.97,29.4,30.4,4.0,209.0,0.5473,0.00626,1.4326299999999998,-0.19424,1.88135,0.15641,2/17/2017,846.5499880000001,0.325804244,0.15689410113796085
166,1198,16-Jun-17,875.0,GOOGL,Call,21.3,2.0,20.5,21.4,12.0,294.0,0.43598,0.00561,1.14477,-0.18761,1.99928,0.15795,2/17/2017,846.5499880000001,0.325804244,0.15504576926327948
167,1211,16-Jun-17,770.0,GOOGL,Put,10.1,-1.08,8.8,9.6,2.0,344.0,-0.15335,0.00262,-0.40069,-0.08927,1.0541,0.2086,2/17/2017,846.5499880000001,0.325804244,0.2094962034903072
168,1212,16-Jun-17,775.0,GOOGL,Put,10.25,-1.87,9.7,10.3,4.0,459.0,-0.16318,0.0028,-0.41815,-0.09188,1.07213,0.20254,2/17/2017,846.5499880000001,0.325804244,0.20240597861798537
169,1213,16-Jun-17,780.0,GOOGL,Put,11.8,-0.72,10.6,11.3,3.0,385.0,-0.20882,0.00285,-0.48753,-0.13335999999999998,1.65037,0.20342,2/17/2017,846.5499880000001,0.325804244,0.2057236536196453
170,1215,16-Jun-17,790.0,GOOGL,Put,13.9,-0.74,12.5,13.3,10.0,444.0,-0.23098,0.00316,-0.55145,-0.1272,1.6669599999999998,0.2015,2/17/2017,846.5499880000001,0.325804244,0.2030122145150048
171,1219,16-Jun-17,810.0,GOOGL,Put,18.25,-2.64,17.5,18.4,3.0,213.0,-0.28008,0.0040100000000000005,-0.66404,-0.11084,1.70372,0.19593,2/17/2017,846.5499880000001,0.325804244,0.19305120914182805
172,1224,16-Jun-17,835.0,GOOGL,Put,28.0,-1.3,26.0,27.2,104.0,281.0,-0.39906,0.00412,-0.93568,-0.15317999999999998,1.81741,0.19415,2/17/2017,846.5499880000001,0.325804244,0.19433834737816083
173,1236,15-Sep-17,850.0,GOOGL,Call,47.7,2.35,46.5,48.0,12.0,110.0,0.6100300000000001,0.00449,2.73849,-0.17137,2.40386,0.16479000000000002,2/17/2017,846.5499880000001,0.574948665,0.16490350191932304
174,1239,15-Sep-17,880.0,GOOGL,Call,33.0,-0.83,32.2,33.8,1.0,19.0,0.4787,0.00459,2.18569,-0.15273,2.66604,0.16185,2/17/2017,846.5499880000001,0.574948665,0.1606296990869463
175,1245,15-Sep-17,775.0,GOOGL,Put,20.43,-1.57,19.5,20.9,10.0,48.0,-0.22567,0.00234,-0.97742,-0.08819,2.13208,0.21872,2/17/2017,846.5499880000001,0.574948665,0.2152124970089517
176,1262,19-Jan-18,770.0,GOOGL,Put,32.8,-1.5,32.7,35.5,1.0,415.0,-0.25784,0.00173,-1.81842,-0.07785,2.70191,0.23743000000000006,2/17/2017,846.5499880000001,0.919917864,0.23396272809875104
177,1263,19-Jan-18,780.0,GOOGL,Put,35.6,-1.6,35.5,36.4,11.0,426.0,-0.2678,0.00191,-1.8576,-0.07177,2.72101,0.23625,2/17/2017,846.5499880000001,0.919917864,0.23197724958792132
178,1264,19-Jan-18,790.0,GOOGL,Put,38.7,-1.7,38.5,39.5,11.0,450.0,-0.29825,0.00186,-2.1313,-0.08421000000000001,2.79789,0.22605,2/17/2017,846.5499880000001,0.919917864,0.23045198220681007
179,1279,18-Jan-19,880.0,GOOGL,Put,109.19,0.08,104.5,108.8,1.0,89.0,-0.42907,0.00155,-5.3837,-0.05738,4.39,0.24983,2/17/2017,846.5499880000001,1.916495551,0.25363985730201083
180,1322,24-Feb-17,820.0,AMZN,Call,25.65,0.45,25.1,26.1,104.0,360.0,0.95739,0.00586,0.14945,-0.23048,0.11771,0.11063,2/17/2017,845.070007,0.019164956,0.11088392488531983
181,1331,24-Feb-17,842.5,AMZN,Call,7.15,-1.02,7.25,7.8,256.0,420.0,0.5925600000000001,0.02823,0.09442,-0.53109,0.44846,0.11344,2/17/2017,845.070007,0.019164956,0.11780423294134476
182,1332,24-Feb-17,845.0,AMZN,Call,6.02,-0.88,5.9,6.35,2189.0,1296.0,0.52609,0.03079,0.08406,-0.5445,0.45323,0.12780999999999998,2/17/2017,845.070007,0.019164956,0.12298212297940671
183,1334,24-Feb-17,850.0,AMZN,Call,3.73,-1.02,3.75,4.0,2800.0,1400.0,0.392,0.026560000000000004,0.06271,-0.5101399999999999,0.46262,0.12204,2/17/2017,845.070007,0.019164956,0.12130598371803351
184,1337,24-Feb-17,857.5,AMZN,Call,1.8,-1.06,1.71,1.94,226.0,238.0,0.23965,0.0198,0.03842,-0.45364,0.31539,0.1315,2/17/2017,845.070007,0.019164956,0.12683970839780812
185,1338,24-Feb-17,860.0,AMZN,Call,1.35,-0.82,1.28,1.32,3129.0,1190.0,0.1939,0.01738,0.03112,-0.38134,0.3186,0.12597,2/17/2017,845.070007,0.019164956,0.1274099071096843
186,1339,24-Feb-17,862.5,AMZN,Call,1.05,-0.7,0.94,1.13,180.0,262.0,0.17679,0.01492,0.02834,-0.38919,0.31881,0.12802,2/17/2017,845.070007,0.019164956,0.1300435404062115
187,1344,24-Feb-17,875.0,AMZN,Call,0.35,-0.29,0.27,0.37,352.0,191.0,0.04489,0.00543,0.007240000000000002,-0.1329,0.14231,0.14749,2/17/2017,845.070007,0.019164956,0.14835073124431525
188,1346,24-Feb-17,880.0,AMZN,Call,0.25,-0.2,0.2,0.36,181.0,434.0,0.030910000000000007,0.00371,0.00498,-0.10745,0.14253,0.15888,2/17/2017,845.070007,0.019164956,0.15772810257478628
189,1355,24-Feb-17,795.0,AMZN,Put,0.15,-0.12,0.03,0.21,61.0,192.0,-0.01295,0.00136,-0.00207,-0.06422,0.02944,0.20787,2/17/2017,845.070007,0.019164956,0.21093412799488248
190,1367,24-Feb-17,825.0,AMZN,Put,1.07,-0.82,1.0,1.12,643.0,649.0,-0.10167,0.0108,-0.01449,-0.23528,0.2833,0.15533,2/17/2017,845.070007,0.019164956,0.1529220003030986
191,1370,24-Feb-17,832.5,AMZN,Put,2.15,-1.2,1.91,2.19,822.0,181.0,-0.20339,0.01818,-0.03058,-0.35846,0.29025,0.14372,2/17/2017,845.070007,0.019164956,0.1460719765029554
192,1376,24-Feb-17,847.5,AMZN,Put,8.01,-3.07,7.15,7.75,199.0,24.0,-0.53635,0.02187,-0.06671,-0.57445,0.45686,0.15352000000000002,2/17/2017,845.070007,0.019164956,0.14972071138227455
193,1377,24-Feb-17,850.0,AMZN,Put,9.21,-1.39,8.6,9.25,340.0,197.0,-0.5857399999999999,0.02079,-0.07485,-0.5587300000000001,0.45908,0.14817,2/17/2017,845.070007,0.019164956,0.14442807335377028
194,1380,24-Feb-17,857.5,AMZN,Put,13.56,-3.44,13.9,14.8,7.0,1.0,-0.73974,0.01864,-0.078,-0.47105,0.41647,0.12046,2/17/2017,845.070007,0.019164956,0.12158301797213128
195,1389,17-Mar-17,780.0,AMZN,Call,66.96,0.25,66.3,67.55,9.0,502.0,1.0,0.0,0.59418,-0.119,0.0,0.1325,2/17/2017,845.070007,0.076659822,0.12811162559373718
196,1410,3-Mar-17,852.5,AMZN,Call,7.3,-0.02,6.45,6.8,29.0,116.0,0.40541,0.01709,0.12921,-0.41449,0.65773,0.15739,2/17/2017,845.070007,0.038329911,0.15398964963353065
197,1416,3-Mar-17,860.0,AMZN,Call,4.08,-0.7,4.05,4.35,315.0,353.0,0.27314,0.01587,0.08762,-0.34916,0.53009,0.13919,2/17/2017,845.070007,0.038329911,0.14218273914107366
198,1417,3-Mar-17,862.5,AMZN,Call,4.02,-0.06,3.4,3.7,22.0,69.0,0.26451,0.01381,0.08461,-0.37957,0.45036,0.15428,2/17/2017,845.070007,0.038329911,0.1530729422440428
199,1418,3-Mar-17,865.0,AMZN,Call,3.1,-0.42,2.89,3.15,252.0,189.0,0.2456,0.01257,0.07851,-0.37241,0.4521600000000001,0.14542,2/17/2017,845.070007,0.038329911,0.14668736790895168
200,1424,3-Mar-17,900.0,AMZN,Call,0.32,-2.28,0.29,0.4,27.0,135.0,0.02284,0.0,0.0073799999999999985,-0.06475,0.19781,0.16202,2/17/2017,845.070007,0.038329911,0.16678321917587766
201,1432,10-Mar-17,825.0,AMZN,Call,25.3,-0.41,25.45,26.15,104.0,29.0,0.7712100000000001,0.01003,0.3599,-0.37363,0.74154,0.14399,2/17/2017,845.070007,0.05749486700000001,0.14407531103744048
202,1433,10-Mar-17,827.5,AMZN,Call,24.85,1.85,23.6,24.3,63.0,45.0,0.74115,0.01041,0.34625,-0.38246,0.7471300000000001,0.16567,2/17/2017,845.070007,0.05749486700000001,0.1656698333429542
203,1434,10-Mar-17,830.0,AMZN,Call,22.0,0.5,21.8,22.35,109.0,178.0,0.73833,0.01187,0.3468,-0.34789000000000003,0.7449,0.14614000000000002,2/17/2017,845.070007,0.05749486700000001,0.14975021955226575
204,1440,10-Mar-17,845.0,AMZN,Call,12.46,-0.63,12.6,13.0,52.0,148.0,0.54069,0.01536,0.257,-0.38425,0.78389,0.1399,2/17/2017,845.070007,0.05749486700000001,0.14463633197252274
205,1443,10-Mar-17,852.5,AMZN,Call,10.55,1.05,9.15,9.55,5.0,40.0,0.4462600000000001,0.01249,0.21156,-0.40473,0.8011699999999999,0.16577,2/17/2017,845.070007,0.05749486700000001,0.16418926557366165
206,1446,10-Mar-17,860.0,AMZN,Call,6.72,-0.28,6.45,6.8,75.0,278.0,0.32527,0.01371,0.15589,-0.31345,0.82736,0.14627,2/17/2017,845.070007,0.05749486700000001,0.1508596137395592
207,1448,10-Mar-17,865.0,AMZN,Call,5.1,-0.06,5.0,5.35,35.0,22.0,0.27461,0.01215,0.13173,-0.30813,0.56739,0.15216,2/17/2017,845.070007,0.05749486700000001,0.1488142998736986
208,1457,10-Mar-17,900.0,AMZN,Call,0.91,-0.02,0.83,0.98,8.0,80.0,0.0584,0.00355,0.02822,-0.10658,0.25993,0.16124000000000002,2/17/2017,845.070007,0.05749486700000001,0.16522366858561116
209,1469,17-Mar-17,810.0,AMZN,Call,40.13,0.63,39.4,40.3,43.0,600.0,0.8834700000000001,0.00599,0.5413,-0.23889,0.53432,0.16271,2/17/2017,845.070007,0.076659822,0.16360032627858045
210,1474,17-Mar-17,835.0,AMZN,Call,21.26,0.01,21.05,21.5,71.0,693.0,0.65132,0.01076,0.40615,-0.34525,0.87669,0.15897999999999998,2/17/2017,845.070007,0.076659822,0.15628479260278055
211,1475,17-Mar-17,840.0,AMZN,Call,18.1,-0.05,18.05,18.45,481.0,1463.0,0.6037,0.01225,0.37885,-0.33607,0.88813,0.15691,2/17/2017,845.070007,0.076659822,0.15415784151869552
212,1495,24-Mar-17,822.5,AMZN,Call,33.25,3.45,31.55,32.15,1.0,7.0,0.7576,0.00812,0.5835199999999999,-0.30379,0.94428,0.17752,2/17/2017,845.070007,0.095824778,0.1762757645710677
213,1499,24-Mar-17,840.0,AMZN,Call,20.73,0.56,20.3,20.75,22.0,283.0,0.60263,0.01097,0.4713600000000001,-0.30959000000000003,0.99168,0.1659,2/17/2017,845.070007,0.095824778,0.1609776462137514
214,1500,24-Mar-17,842.5,AMZN,Call,19.58,1.33,18.9,19.35,2.0,27.0,0.57129,0.0102,0.44584,-0.34136,1.00237,0.16589,2/17/2017,845.070007,0.095824778,0.1630986674122075
215,1506,24-Mar-17,860.0,AMZN,Call,10.96,0.31,10.9,11.3,13.0,152.0,0.39662,0.0102,0.31294,-0.29059,1.05792,0.1592,2/17/2017,845.070007,0.095824778,0.15644042711459155
216,1513,3-Mar-17,762.5,AMZN,Put,0.26,-0.17,0.11,0.29,15.0,54.0,-0.01468,0.0008699999999999999,-0.00474,-0.06377000000000001,0.04066,0.24997,2/17/2017,845.070007,0.038329911,0.25332999332564476
217,1514,3-Mar-17,765.0,AMZN,Put,0.27,-0.18,0.18,0.32,10.0,170.0,-0.01545,0.00093,-0.00499,-0.06592999999999999,0.06774,0.24997,2/17/2017,845.070007,0.038329911,0.2478466766559371
218,1533,3-Mar-17,810.0,AMZN,Put,1.62,-0.3,1.4,1.54,122.0,231.0,-0.1324,0.00643,-0.03953,-0.27538,0.39919,0.17912,2/17/2017,845.070007,0.038329911,0.1832923113027806
219,1534,3-Mar-17,812.5,AMZN,Put,1.74,-0.43,1.55,1.75,45.0,88.0,-0.10798,0.00663,-0.03138,-0.20299,0.39433,0.1745,2/17/2017,845.070007,0.038329911,0.17759269389555382
220,1544,3-Mar-17,837.5,AMZN,Put,6.92,-3.33,6.45,6.9,27.0,38.0,-0.35901,0.015619999999999997,-0.10178,-0.33497,0.62717,0.16432,2/17/2017,845.070007,0.038329911,0.16212957905309605
221,1554,3-Mar-17,857.5,AMZN,Put,16.69,-21.31,16.4,18.0,13.0,1.0,-0.64131,0.01292,-0.16334,-0.39909,0.6552399999999999,0.15172,2/17/2017,845.070007,0.038329911,0.14954464477494067
222,1561,21-Jul-17,770.0,AMZN,Put,20.95,-0.3,19.95,21.15,1.0,240.0,-0.21799,0.00239,-0.67938,-0.12322,1.85705,0.24997,2/17/2017,845.070007,0.421629021,0.25477547833047703
223,1564,10-Mar-17,787.5,AMZN,Put,1.22,-0.36,0.99,1.15,10.0,106.0,-0.08722,0.00346,-0.03738,-0.20081,0.47617,0.20199,2/17/2017,845.070007,0.05749486700000001,0.2036572930568704
224,1568,10-Mar-17,797.5,AMZN,Put,1.67,-0.12,1.52,1.71,173.0,53.0,-0.10496,0.00443,-0.04607,-0.19445,0.47724,0.18968,2/17/2017,845.070007,0.05749486700000001,0.19010101243290317
225,1569,10-Mar-17,800.0,AMZN,Put,1.84,-0.48,1.69,1.89,40.0,235.0,-0.10589,0.00469,-0.04647,-0.18503,0.47654,0.1912,2/17/2017,845.070007,0.05749486700000001,0.1875200484203977
226,1581,10-Mar-17,830.0,AMZN,Put,6.82,-0.62,6.5,6.9,32.0,86.0,-0.32728,0.0094,-0.13963,-0.34814,0.76175,0.16891,2/17/2017,845.070007,0.05749486700000001,0.16861227687352823
227,1596,17-Mar-17,780.0,AMZN,Put,1.4,-0.26,1.29,1.45,84.0,1728.0,-0.06248,0.00266,-0.03967,-0.11317,0.22742,0.1968,2/17/2017,845.070007,0.076659822,0.20165535863846348
228,1598,17-Mar-17,790.0,AMZN,Put,2.0,-0.28,1.89,2.09,121.0,1030.0,-0.07146,0.00334,-0.04255,-0.11489,0.36571,0.19567,2/17/2017,845.070007,0.076659822,0.19383138093111751
229,1599,17-Mar-17,795.0,AMZN,Put,2.48,-0.32,2.3,2.53,98.0,918.0,-0.12992,0.00436,-0.07829,-0.19374,0.5485300000000001,0.18968,2/17/2017,845.070007,0.076659822,0.19198913425901018
230,1601,17-Mar-17,805.0,AMZN,Put,3.59,-0.52,3.4,3.7,211.0,630.0,-0.17882,0.00554,-0.1096,-0.24024,0.56004,0.18266,2/17/2017,845.070007,0.076659822,0.18553230260554607
231,1604,17-Mar-17,820.0,AMZN,Put,6.3,-0.9,6.1,6.35,303.0,1061.0,-0.26992,0.00722,-0.15115,-0.29688000000000003,0.86303,0.18131,2/17/2017,845.070007,0.076659822,0.17820660119734127
232,1617,24-Mar-17,785.0,AMZN,Put,2.47,-0.43,2.36,2.57,9.0,55.0,-0.11988,0.00354,-0.09011,-0.17055,0.60468,0.20121,2/17/2017,845.070007,0.095824778,0.19687870440853575
233,1622,24-Mar-17,805.0,AMZN,Put,5.05,-0.55,4.65,5.0,21.0,70.0,-0.19891,0.00536,-0.14994000000000002,-0.23324,0.63415,0.18586,2/17/2017,845.070007,0.095824778,0.1893872106251289
234,1626,24-Mar-17,817.5,AMZN,Put,7.44,-0.91,7.15,7.55,104.0,11.0,-0.27312,0.006370000000000001,-0.19299,-0.26727,0.96076,0.18736,2/17/2017,845.070007,0.095824778,0.1826231030537397
235,1627,24-Mar-17,820.0,AMZN,Put,8.03,-1.02,7.8,8.15,120.0,81.0,-0.27278,0.00701,-0.18999,-0.24014,0.95883,0.18078,2/17/2017,845.070007,0.095824778,0.18136781172665742
236,1644,21-Apr-17,800.0,AMZN,Call,55.0,-0.85,55.35,56.0,79.0,1256.0,0.8644,0.004520000000000001,1.1666,-0.19972,0.7659,0.16552999999999998,2/17/2017,845.070007,0.1724846,0.16390750775722088
237,1651,21-Apr-17,835.0,AMZN,Call,31.41,-0.39,31.45,32.25,30.0,513.0,0.64591,0.00796,0.8970799999999999,-0.24253,1.29832,0.17244,2/17/2017,845.070007,0.1724846,0.16949141870904338
238,1658,21-Apr-17,875.0,AMZN,Call,13.5,0.26,13.4,13.85,29.0,245.0,0.3670000000000001,0.006370000000000001,0.51375,-0.25372,1.45107,0.16732,2/17/2017,845.070007,0.1724846,0.16966111083178936
239,1660,21-Apr-17,885.0,AMZN,Call,10.5,0.14,10.4,10.95,6.0,142.0,0.29751,0.00628,0.42044,-0.22818,1.09861,0.17381,2/17/2017,845.070007,0.1724846,0.1692023343727142
240,1669,21-Apr-17,765.0,AMZN,Put,4.03,-0.21,3.9,4.2,1.0,287.0,-0.08167,0.00231,-0.10605,-0.0852,0.75774,0.21228,2/17/2017,845.070007,0.1724846,0.21175492672615623
241,1671,21-Apr-17,775.0,AMZN,Put,5.18,-0.22,5.0,5.3,78.0,472.0,-0.14649,0.00302,-0.20422,-0.14286,0.79485,0.20537,2/17/2017,845.070007,0.1724846,0.20834964902703718
242,1677,21-Apr-17,805.0,AMZN,Put,10.58,-0.22,10.3,10.6,39.0,199.0,-0.21918,0.00496,-0.26308000000000004,-0.15549000000000002,1.23539,0.20215,2/17/2017,845.070007,0.1724846,0.19925120384823247
243,1679,21-Apr-17,815.0,AMZN,Put,13.2,-0.1,12.95,13.3,17.0,252.0,-0.27249,0.00554,-0.34378000000000003,-0.15925,1.26165,0.19954,2/17/2017,845.070007,0.1724846,0.19647511433316323
244,1686,21-Apr-17,850.0,AMZN,Put,27.45,-0.38,27.0,27.65,28.0,249.0,-0.4910600000000001,0.00671,-0.53799,-0.19205,1.36241,0.19331,2/17/2017,845.070007,0.1724846,0.1940938999433883
